"codigo";"disciplina";"docente";"comentario";"sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0131";"PROJETO DE GRADUAÇÃO I";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0116";"SISTEMAS OPERACIONAIS";"MORGANNA CARMEM DINIZ";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0132";"GERÊNCIA DE PROJETOS EM INFORMÁTICA";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0133";"PROJETO DE GRADUAÇÃO II";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0161";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE I";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0161";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE I";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0161";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE I";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0161";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE I";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0161";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE I";"MARCIO DE OLIVEIRA BARROS";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0169";"BANCO DE DADOS II";"FERNANDA ARAUJO BAIAO AMORIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0114";"ESTRUTURAS DE DADOS I";"ADRIANA CESARIO DE FARIA ALVIM";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
